Position,Origin
720,https://www.president.gov.ua/news/nasha-diplomatiya-vinesla-informaciyu-pro-rosijskij-udar-po-76785
721,https://www.president.gov.ua/news/nihto-u-sviti-ne-vkladayetsya-v-terorizm-bilshe-nizh-rosiya-76757
722,https://www.president.gov.ua/news/vistup-prezidenta-volodimira-zelenskogo-na-zasidanni-verhovn-76717
723,https://www.president.gov.ua/news/vsi-etapi-istoriyi-derzhavnosti-ukrayini-mozhna-opisati-odni-76705
724,https://www.president.gov.ua/news/shotizhnya-posilyuyemo-ukrayinu-nablizhayemosya-do-yevrosoyu-76701
725,https://www.president.gov.ua/news/ukrayinska-smilivist-nadihaye-vsi-vilni-naciyi-i-lishe-uyavi-76689
726,https://www.president.gov.ua/news/demokratiyi-svitu-zdatni-zupiniti-bud-yaku-tiraniyu-vistup-p-76673
727,https://www.president.gov.ua/news/gazova-vijna-yaku-rosiya-vede-proti-yevropi-ce-riznovid-tero-76669
728,https://www.president.gov.ua/news/den-ukrayinskoyi-derzhavnosti-28-lipnya-utverdzhuvatime-zvya-76645
729,https://www.president.gov.ua/news/zsu-krok-za-krokom-prosuvayutsya-v-hersonskij-oblasti-zverne-76637
730,https://www.president.gov.ua/news/vijna-ne-zlamala-ukrayinu-j-ne-zlamaye-ne-zupinit-zhittya-v-76633
731,https://www.president.gov.ua/news/rosiya-robila-vse-shob-znishiti-eksportnij-potencial-ukrayin-76617
732,https://www.president.gov.ua/news/mayemo-istotnij-potencial-dlya-prosuvannya-nashih-sil-na-fro-76605
733,https://www.president.gov.ua/news/predstavniki-ukrayini-ni-na-den-ne-pripinyali-robotu-shob-ot-76577
734,https://www.president.gov.ua/news/hoch-bi-yak-okupanti-namagalisya-shovatisya-zsu-j-nasha-rozv-76541
735,https://www.president.gov.ua/news/pidtrimujte-informacijno-ta-emocijno-nashih-lyudej-v-okupova-76533
736,https://www.president.gov.ua/news/diyi-ta-bezdiyalnist-kozhnoyi-posadovoyi-osobi-v-sektori-bez-76529
737,https://www.president.gov.ua/news/raketami-ta-artileriyeyu-rosiyi-ne-vdastsya-zlamati-nashu-ye-76521
738,https://www.president.gov.ua/news/mi-prijdemo-do-togo-dnya-koli-rosijskij-teror-stane-nemozhli-76505
739,https://www.president.gov.ua/news/cej-den-ukotre-doviv-sho-rosiya-maye-buti-viznana-derzhavoyu-76493
740,https://www.president.gov.ua/news/maye-buti-obovyazkove-j-principove-pokarannya-dlya-vsih-rosi-76477
741,https://www.president.gov.ua/news/yaksho-vdastsya-znyati-rosijsku-zagrozu-sudnoplavstvu-v-chor-76461
742,https://www.president.gov.ua/news/rosijska-taktika-ne-maye-stati-normoyu-svitovij-poryadok-may-76453
743,https://www.president.gov.ua/news/ukrayina-teper-ne-lishe-vprovadzhuye-standarti-nato-j-mozhe-76449
744,https://www.president.gov.ua/news/rishennya-pro-sankcijnij-vinyatok-bude-sprijmatisya-v-rosiyi-76429
745,https://www.president.gov.ua/news/vtecha-okupantiv-z-ukrayinskoyi-zemli-nevidvorotna-yak-i-pok-76409
746,https://www.president.gov.ua/news/zupiniti-teroristichni-diyi-rosiyi-mozhna-tilki-suchasnoyu-t-76405
747,https://www.president.gov.ua/news/posadovci-na-miscyah-povinni-robiti-bilshe-nizh-mozhlivo-sho-76389
748,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-v-parlamenti-sloveniyi-76369
749,https://www.president.gov.ua/news/sho-bilshoyu-bude-zaraz-oboronna-dopomoga-ukrayini-shvidshe-76357
750,https://www.president.gov.ua/news/duzhe-potuzhno-zapracyuvala-artileriya-vid-nashih-zahidnih-p-76329
751,https://www.president.gov.ua/news/zavdannya-maksimum-dlya-nashoyi-derzhavi-vzhe-cogo-roku-dati-76305
752,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-na-vidkritti-26-go-uryadovogo-kru-76293
753,https://www.president.gov.ua/news/vidbudova-ukrayini-ce-ne-tilki-pro-te-sho-treba-zrobiti-pisl-76289
754,https://www.president.gov.ua/news/vidbudova-ukrayini-bude-najbilshim-vneskom-u-pidtrimku-globa-76261
755,https://www.president.gov.ua/news/rosiya-obrala-dorogu-vijni-ukrayina-boretsya-na-shlyahu-do-m-76253
756,https://www.president.gov.ua/news/ukrayina-nichogo-ne-viddaye-mi-povernemosya-zavdyaki-taktici-76249
757,https://www.president.gov.ua/news/ukrayina-predstavit-u-lugano-nacionalnij-poglyad-na-vidbudov-76217
758,https://www.president.gov.ua/news/ssha-ogolosili-novij-paket-pidtrimki-dlya-ukrayini-sho-misti-76205
759,https://www.president.gov.ua/news/yevropejska-integraciya-ukrayini-ce-garantuvannya-vilnogo-j-76165
760,https://www.president.gov.ua/news/mi-zobovyazani-peremogti-u-rozpochatij-rosiyeyu-vijni-shob-z-76153
761,https://www.president.gov.ua/news/ostriv-zmiyinij-ce-strategichnij-punkt-jogo-zvilnennya-znach-76149
762,https://www.president.gov.ua/news/povernuli-z-rosijskogo-polonu-144-ukrayinskih-voyiniv-zrobim-76141
763,https://www.president.gov.ua/news/vi-mayete-znajti-dlya-ukrayini-misce-u-spilnomu-bezpekovomu-76121
764,https://www.president.gov.ua/news/pravoohoronci-ta-rozvidka-ukrayini-roblyat-use-shob-vstanovi-76113
765,https://www.president.gov.ua/news/potribno-shob-rosiya-pripinila-vbivati-lyudej-potribno-prity-76109
766,https://www.president.gov.ua/news/zvernennya-prezidenta-volodimira-zelenskogo-z-nagodi-dnya-ko-76093
767,https://www.president.gov.ua/news/rosiya-stala-najbilshoyu-teroristichnoyu-organizaciyeyu-svit-76089
768,https://www.president.gov.ua/news/ukrayini-potribna-potuzhna-suchasna-protipovitryana-oborona-76065
769,https://www.president.gov.ua/news/zhodni-rosijski-raketi-zhodni-udari-ne-zdatni-zlamati-duh-uk-76057
770,https://www.president.gov.ua/news/ukrayina-stala-kandidatom-na-vstup-u-yes-gruziya-na-comu-shl-76049
771,https://www.president.gov.ua/news/ukrayina-zdobula-status-kandidata-na-vstup-do-yes-vin-ne-vpa-76045
772,https://www.president.gov.ua/news/dilitsya-vidchuttyam-svobodi-poshiryujte-pravdu-pro-rosijsku-76041
773,https://www.president.gov.ua/news/oficijno-viznano-ukrayina-ce-majbutnij-rivnij-partner-dlya-2-76029
774,https://www.president.gov.ua/news/ce-najbilshij-krok-na-posilennya-yevropi-yakij-mozhna-bulo-z-76025
775,https://www.president.gov.ua/news/vistup-prezidenta-volodimira-zelenskogo-pered-spilnotoyu-pro-76009
776,https://www.president.gov.ua/news/zvilniti-nashu-zemlyu-i-prijti-do-peremogi-ce-nasha-nacional-76001
777,https://www.president.gov.ua/news/mi-byemosya-za-svoye-majbutnye-svoyu-svobodu-svoyu-zemlyu-i-75989
778,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-volodimira-zelenskogo-do-ucha-75977
779,https://www.president.gov.ua/news/shodenno-boremosya-za-pozitivne-rishennya-yevrosoyuzu-shodo-75973
780,https://www.president.gov.ua/news/viryu-sho-sila-lyudskoyi-kreativnosti-bilsha-nizh-sila-yader-75937
781,https://www.president.gov.ua/news/ruhayemosya-do-rishennya-yevropejskoyi-radi-shodo-kandidatst-75953
782,https://www.president.gov.ua/news/mayemo-zrobiti-she-bilshe-dlya-togo-shob-ukrayina-peremogla-75925
783,https://www.president.gov.ua/news/shob-ne-bulo-zagrozi-golodu-mayut-pripinitisya-namagannya-ro-75921
784,https://www.president.gov.ua/news/potencial-ukrayini-potriben-trimoryu-zvernennya-prezidenta-v-75917
785,https://www.president.gov.ua/news/zavtra-pochinayetsya-istorichnij-tizhden-koli-mi-pochuyemo-v-75913
786,https://www.president.gov.ua/news/pivden-mi-nikomu-ne-viddamo-vse-svoye-povernemo-i-more-bude-75909
787,https://www.president.gov.ua/news/vdalosya-zvilniti-z-polonu-ukrayinskogo-paramedika-yuliyu-ta-75877
788,https://www.president.gov.ua/news/i-ukrayina-i-derzhavi-zahidnih-balkan-odnakovo-zacikavleni-u-75857
789,https://www.president.gov.ua/news/vazhlivo-bulo-pochuti-vid-lideriv-krayin-yes-sho-zakinchenny-75853
790,https://www.president.gov.ua/news/shodnya-boremosya-za-otrimannya-ukrayinoyu-neobhidnoyi-zbroy-75837
791,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-pered-oboma-palatami-parlamentu-75825
792,https://www.president.gov.ua/news/navit-popri-te-sho-suchasnih-raket-u-rosiyi-vse-menshe-potre-75821
793,https://www.president.gov.ua/news/govorit-lyudyam-na-okupovanih-teritoriyah-pro-ukrayinu-pro-t-75801
794,https://www.president.gov.ua/news/zvernennya-prezidenta-volodimira-zelenskogo-do-uchasnikiv-am-75797
795,https://www.president.gov.ua/news/nabralosya-vzhe-2606-stverdnih-vidpovidej-na-zapitannya-chi-75793
796,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-do-uchasnikiv-blagodijnogo-ve-75789
797,https://www.president.gov.ua/news/rishennya-pro-nadannya-ukrayini-statusu-kandidata-posilit-ne-75781
798,https://www.president.gov.ua/news/na-poli-boyu-v-ukrayini-virishuyetsya-za-yakimi-pravilami-zh-75761
799,https://www.president.gov.ua/news/zaraz-vsi-ukrayinci-mayut-buti-yedinim-narodom-yakij-boretsy-75749
800,https://www.president.gov.ua/news/ukrayina-voyuye-za-svoye-majbutnye-rosiya-za-chuzhe-minule-s-75741
801,https://www.president.gov.ua/news/demokratiya-mozhe-prograti-na-yevropejskomu-kontinenti-yaksh-75721
802,https://www.president.gov.ua/news/v-ukrayinskomu-suspilstvi-mozhut-buti-tilki-ti-hto-zahishaye-75713
803,https://www.president.gov.ua/news/svit-povinen-pribrati-vse-sho-zavazhaye-spivpraci-ta-rozvitk-75709
804,https://www.president.gov.ua/news/mayemo-vikoristati-ves-nash-vpliv-i-liderstvo-shob-zahistiti-75693
805,https://www.president.gov.ua/news/bitva-za-syevyerodoneck-mabut-odna-z-najvazhchih-za-cyu-vijn-75705
806,https://www.president.gov.ua/news/politichna-istoriya-zavzhdi-jde-poryad-z-ekonomichnoyu-i-usp-75697
807,https://www.president.gov.ua/news/mayemo-gotuvatisya-do-nastupnogo-opalyuvalnogo-sezonu-yakij-75689
808,https://www.president.gov.ua/news/kozhen-i-kozhna-mayut-govoriti-pro-te-sho-vidbuvayetsya-v-uk-75657
809,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-volodimira-zelenskogo-za-pids-75629
810,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-do-gostej-ta-uchasnikiv-litov-75621
811,https://www.president.gov.ua/news/rosijska-armiya-mozhe-perestati-vbivati-yaksho-odna-lyudina-75605
812,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-volodimira-zelenskogo-na-prezenta-75593
813,https://www.president.gov.ua/news/ne-dopomagajte-rosiyi-vipravdovuvati-sebe-j-ne-dozvolyajte-v-75589
814,https://www.president.gov.ua/news/mir-peremoga-ukrayina-tri-slova-zadlya-yakih-mi-boremosya-pr-75585
815,https://www.president.gov.ua/news/mi-vzhe-pochali-pracyuvati-nad-novimi-sankcijnimi-paketami-p-75569
816,https://www.president.gov.ua/news/prezident-ukrayini-na-mizhnarodnomu-bezpekovomu-forumi-globs-75549
817,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-v-palati-deputativ-lyuksemburgu-75533
818,https://www.president.gov.ua/news/kozhna-lyudina-maye-znachennya-ce-golovne-sho-vidriznyaye-na-75517
819,https://www.president.gov.ua/news/kozhen-i-kozhna-maye-buti-lobistom-postachannya-ukrayini-vaz-75501
820,https://www.president.gov.ua/news/yevropi-u-bud-yakomu-razi-dovedetsya-vidmovitisya-vid-rosijs-75473
821,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-volodimira-zelenskogo-do-yevr-75465
822,https://www.president.gov.ua/news/za-shastya-zhiti-svoyim-zvichajnim-zhittyam-i-prosto-gulyati-75453
823,https://www.president.gov.ua/news/teror-stav-sogodni-faktichno-yedinoyu-formoyu-dij-rosiyi-i-s-75441
824,https://www.president.gov.ua/news/yaksho-okupanti-dumayut-sho-liman-chi-syevyerodoneck-budut-y-75433
825,https://www.president.gov.ua/news/ukrayinci-j-amerikanci-stali-znachno-blizhchimi-mi-odnakovo-75421
826,https://www.president.gov.ua/news/rozvyazana-rosiyeyu-vijna-proti-ukrayini-vplivaye-na-globaln-75401
827,https://www.president.gov.ua/news/tisk-na-rosiyu-ce-pitannya-zberezhennya-zhittiv-kozhen-den-z-75393
828,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-volodimira-zelenskogo-u-saejmi-la-75385
829,https://www.president.gov.ua/news/ti-hto-radit-ukrayini-viddati-rosiyi-teritoriyi-ne-hochut-ba-75377
830,https://www.president.gov.ua/news/postachannya-ukrayini-ozbroyennya-ce-najkrasha-investiciya-u-75361
831,https://www.president.gov.ua/news/najblizhchi-tizhni-vijni-budut-skladnimi-ale-v-nas-nemaye-zh-75325
832,https://www.president.gov.ua/news/mayemo-ne-boyatisya-stvoryuvati-novi-precedenti-vistup-prezi-75293
833,https://www.president.gov.ua/news/ukrayina-shotizhnevo-rozshiryuye-svoyi-mizhnarodni-zvyazki-s-75285
834,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-volodimira-zelenskogo-pid-chas-sp-75261
835,https://www.president.gov.ua/news/vijna-trivaye-i-kozhen-ta-kozhna-z-nas-mayut-shodenno-dbati-75257
836,https://www.president.gov.ua/news/proponuyemo-derzhavam-partneram-viznati-sho-rosiya-povinna-p-75221
837,https://www.president.gov.ua/news/usi-razom-mayemo-zabezpechiti-shob-rosiya-ne-mala-zhodnogo-u-75201
838,https://www.president.gov.ua/news/zvernennya-prezidenta-volodimira-zelenskogo-do-studentiv-i-r-75173
839,https://www.president.gov.ua/news/rosiya-probuye-znajti-svoyu-divo-zbroyu-sho-svidchit-pro-pov-75169
840,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-z-nagodi-dnya-pamyati-zhertv-75129
841,https://www.president.gov.ua/news/raketni-obstrili-nizki-oblastej-i-diversijna-aktivnist-na-ko-75125
842,https://www.president.gov.ua/news/sogodni-znovu-vijna-za-svobodu-i-znovu-potribno-shob-kinemat-75121
843,https://www.president.gov.ua/news/ukrayinski-geroyi-potribni-ukrayini-zhivimi-ce-nash-princip-75105
844,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-volodimira-zelenskogo-do-amer-75085
845,https://www.president.gov.ua/news/robimo-vse-shob-zberigati-maksimalnu-uvagu-svitu-do-ukrayini-75073
846,https://www.president.gov.ua/news/zaraz-pidtrimka-ukrayini-oznachaye-robotu-na-nedopushennya-g-75065
847,https://www.president.gov.ua/news/kozhnogo-dnya-pracyuvati-tak-shob-vijna-bula-korotshoyu-v-co-75049
848,https://www.president.gov.ua/news/rosijska-strategichna-porazka-ochevidna-vzhe-vsim-u-sviti-pr-75021
849,https://www.president.gov.ua/news/vistup-prezidenta-volodimira-zelenskogo-na-vruchenni-nagorod-74977
850,https://www.president.gov.ua/news/mi-zvilnimo-nashu-zemlyu-i-lyudej-z-dopomogoyu-vilnogo-svitu-74997
851,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-volodimira-zelenskogo-pered-stude-74969
852,https://www.president.gov.ua/news/zbrojni-sili-ukrayini-roblyat-use-dlya-zvilnennya-vsih-nashi-74965
853,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-u-nacionalnij-radi-slovachchini-74949
854,https://www.president.gov.ua/news/rosiya-yedinij-vinuvatec-togo-sho-mir-buv-zrujnovanij-i-ce-y-74945
855,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-z-nagodi-dnya-peremogi-nad-na-74925
856,https://www.president.gov.ua/news/ukrayina-vzhe-povnopravna-chastina-vilnogo-svitu-ta-obyednan-74917
857,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-na-videokonferenciyi-lideriv-grup-74905
858,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-z-nagodi-dnya-pamyati-ta-prim-74885
859,https://www.president.gov.ua/news/zlo-povertayetsya-koli-znevazhayut-prava-lyudej-zakon-i-rujn-74881
860,https://www.president.gov.ua/news/ukrayina-zahishayetsya-vid-napadu-tiraniyi-i-cya-borotba-za-74865
861,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-v-altingu-parlamenti-islandiyi-74845
862,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-chatham-74849
863,https://www.president.gov.ua/news/zvernennya-prezidenta-volodimira-zelenskogo-do-uchasnikiv-bl-74821
864,https://www.president.gov.ua/news/vistup-prezidenta-volodimira-zelenskogo-na-mizhnarodnij-dono-74793
865,https://www.president.gov.ua/news/pamyatati-peremogu-nad-nacizmom-oznachaye-realno-ne-dopuskat-74785
866,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-do-danskogo-narodu-v-richnicy-74781
867,https://www.president.gov.ua/news/zavdayuchi-udariv-po-ukrayinskih-mistah-rosiya-namagayetsya-74753
868,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-v-narodnih-zborah-albaniyi-74745
869,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-volodimira-zelenskogo-u-verhovnij-74737
870,https://www.president.gov.ua/news/uves-vilnij-svit-obyednavsya-shob-nihto-ne-vipravdovuvav-nac-74733
871,https://www.president.gov.ua/news/sogodni-nam-nareshti-vdalosya-rozpochati-evakuaciyu-lyudej-z-74705
872,https://www.president.gov.ua/news/she-potribno-voyuvati-j-spryamovuvati-vsi-sili-shob-vignati-74697
873,https://www.president.gov.ua/news/lend-liz-ta-inshi-programi-pidtrimki-ukrayini-ce-dokaz-sho-s-74669
874,https://www.president.gov.ua/news/razom-iz-soyuznikami-mi-tochno-mozhemo-zupiniti-rosijsku-agr-74653
875,https://www.president.gov.ua/news/rosiya-namagayetsya-sprovokuvati-globalnu-cinovu-krizu-ta-uk-74621
876,https://www.president.gov.ua/news/vilnij-svit-maye-pravo-na-samozahist-i-same-tomu-bude-dopoma-74593
877,https://www.president.gov.ua/news/ukrayina-ce-spravzhnij-simvol-borotbi-za-svobodu-zvernennya-74569
878,https://www.president.gov.ua/news/pravoslavnij-svit-pobachiv-sho-dlya-rosiyi-velikden-nichogo-74541
879,https://www.president.gov.ua/news/privitannya-prezidenta-ukrayini-volodimira-zelenskogo-z-veli-74529
880,https://www.president.gov.ua/news/ce-lishe-pitannya-chasu-koli-vsi-rosijski-vbivci-otrimayut-s-74521
881,https://www.president.gov.ua/news/zbrojni-sili-ukrayini-ce-fundament-na-yakomu-maye-stoyati-fo-74489
882,https://www.president.gov.ua/news/sproba-novoyi-aneksiyi-z-boku-rosiyi-prizvede-do-novih-potuz-74477
883,https://www.president.gov.ua/news/zvernennya-prezidenta-volodimira-zelenskogo-pid-chas-ministe-74473
884,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-asambley-74465
885,https://www.president.gov.ua/news/sogodni-istorichnij-moment-koli-ukrayina-mozhe-rozvinuti-mak-74441
886,https://www.president.gov.ua/news/yaksho-nashi-partneri-mayut-potribnu-ukrayini-zbroyu-yihnij-74417
887,https://www.president.gov.ua/news/mi-svit-ta-istoriya-zaberut-u-rosiyi-znachno-bilshe-nizh-ros-74409
888,https://www.president.gov.ua/news/vidpoviddyu-na-sprobu-rublovoyi-okupaciyi-hersonskoyi-ta-zap-74397
889,https://www.president.gov.ua/news/mi-boremosya-zaradi-vilnogo-majbutnogo-ta-rozvitku-nashoyi-k-74393
890,https://www.president.gov.ua/news/vid-efektivnosti-instrumentiv-vplivu-na-rosiyu-zalezhit-skil-74349
891,https://www.president.gov.ua/news/za-50-dniv-ciyeyi-vijni-ukrayina-stala-geroyem-dlya-vsogo-vi-74329
892,https://www.president.gov.ua/news/abo-rosiya-bude-realno-shukati-mir-abo-vnaslidok-ciyeyi-vijn-74317
893,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-rijgikog-74297
894,https://www.president.gov.ua/news/vid-sili-nashogo-sprotivu-v-usih-jogo-formah-pryamo-zalezhit-74293
895,https://www.president.gov.ua/news/novij-paket-sankcij-maye-buti-takim-shob-rosiya-navit-ne-gov-74277
896,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-v-nacionalnij-asambleyi-respubli-74257
897,https://www.president.gov.ua/news/usi-nashi-diyi-j-kozhna-hvilina-spryamovani-na-te-shob-rosiy-74241
898,https://www.president.gov.ua/news/strategiya-zahistu-dlya-kozhnoyi-civilizovanoyi-derzhavi-tis-74225
899,https://www.president.gov.ua/news/udar-po-kramatorsku-maye-stati-odnim-zi-zvinuvachen-na-tribu-74197
900,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-eduskunt-74181
901,https://www.president.gov.ua/news/buti-smilivimi-ce-nash-brend-budemo-poshiryuvati-nashu-smili-74165
902,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-v-palati-predstavnikiv-kipru-74161
903,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-parlamen-74157
904,https://www.president.gov.ua/news/yaksho-ne-bude-spravdi-bolisnogo-paketu-sankcij-proti-rosiyi-74149
905,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-v-erahtasi-parlamenti-irlandiyi-74137
906,https://www.president.gov.ua/news/zaraz-kiyiv-ce-stolicya-globalnoyi-demokratiyi-stolicya-boro-74129
907,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-u-generalnih-kortesah-ispaniyi-74125
908,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-na-zasidanni-radi-bezpeki-oon-74121
909,https://www.president.gov.ua/news/ye-bezlich-dokaziv-sho-same-rosijski-vijska-znishuyut-mirni-74089
910,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-parlamen-74081
911,https://www.president.gov.ua/news/chas-zrobiti-vse-shob-voyenni-zlochini-rosijskih-vijskovih-s-74053
912,https://www.president.gov.ua/news/robit-use-sho-mozhete-shob-mi-razom-vistoyali-v-cij-vijni-za-74041
913,https://www.president.gov.ua/news/yevropa-ne-maye-prava-reaguvati-movchannyam-na-te-sho-vidbuv-74029
914,https://www.president.gov.ua/news/mi-vsi-odnakovo-hochemo-peremogi-ale-poperedu-budut-bitvi-zv-74009
915,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-federaln-74005
916,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-generaln-74001
917,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-parlamen-73993
918,https://www.president.gov.ua/news/mi-nichogo-ne-viddamo-i-budemo-borotisya-za-kozhen-metr-nash-73973
919,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-parlamen-73961
920,https://www.president.gov.ua/news/signali-z-peregovoriv-mozhna-nazvati-pozitivnimi-ale-voni-ne-73937
921,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-folketin-73925
922,https://www.president.gov.ua/news/mi-povinni-borotisya-nam-ne-mozhna-vipalyuvati-emociyi-shob-73913
923,https://www.president.gov.ua/news/tizhden-ochikuyetsya-duzhe-nasichenij-tozh-nikomu-ne-vdastsy-73905
924,https://www.president.gov.ua/news/rosijski-vijska-znishuyut-use-sho-robit-nas-narodom-ale-za-c-73873
925,https://www.president.gov.ua/news/promova-kerivnika-ofisu-prezidenta-ukrayini-andriya-yermaka-73833
926,https://www.president.gov.ua/news/strimuyuchi-rosijski-diyi-nashi-zahisniki-pidvodyat-kerivnic-73829
927,https://www.president.gov.ua/news/yakbi-rosiya-znala-sho-yiyi-chekaye-v-ukrayini-vona-b-tochno-73813
928,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-na-zasidan-73809
929,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-volodimira-zelenskogo-do-ucha-73801
930,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-u-riksdagu-shveciyi-73793
931,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-volodimira-zelenskogo-na-samiti-n-73785
932,https://www.president.gov.ua/news/zvernennya-prezidenta-volodimira-zelenskogo-do-ukrayinciv-i-73777
933,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-na-spilnomu-zibranni-senatu-naci-73773
934,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-parlamen-73769
935,https://www.president.gov.ua/news/cogo-tizhnya-samiti-velikoyi-simki-nato-i-yes-novi-paketi-sa-73749
936,https://www.president.gov.ua/news/promova-kerivnika-ofisu-prezidenta-andriya-yermaka-v-chatham-73745
937,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-palati-d-73733
938,https://www.president.gov.ua/news/ce-buv-ishe-odin-den-yakij-nablizhaye-nas-usih-do-peremogi-z-73717
939,https://www.president.gov.ua/news/zhenit-okupantiv-zhenit-cih-rabiv-zvernennya-prezidenta-volo-73713
940,https://www.president.gov.ua/news/mi-pracyuyemo-nad-tim-shob-druzyami-ukrayini-buv-uves-svit-z-73705
941,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-v-kneseti-73701
942,https://www.president.gov.ua/news/sho-bilshe-rosiya-zastosovuye-teroru-proti-ukrayini-girshi-n-73685
943,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-volodimira-zelenskogo-do-naro-73677
944,https://www.president.gov.ua/news/zmistovni-peregovori-pro-mir-i-bezpeku-dlya-ukrayini-yedinij-73661
945,https://www.president.gov.ua/news/atakuyuchi-ukrayinu-rosiya-znishit-use-chogo-dosyagla-za-min-73657
946,https://www.president.gov.ua/news/nasha-taktika-koli-suprotivnik-ne-znaye-chogo-vid-nas-chekat-73645
947,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-bundesta-73621
948,https://www.president.gov.ua/news/svit-povinen-oficijno-viznati-sho-rosiya-stala-derzhavoyu-te-73613
949,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-pered-kong-73609
950,https://www.president.gov.ua/news/za-kozhen-akt-terorizmu-rosijskih-vijsk-na-teritoriyi-ukrayi-73597
951,https://www.president.gov.ua/news/opir-stijkist-ta-horobrist-nashih-zahisnikiv-dayut-zmogu-zbe-73589
952,https://www.president.gov.ua/news/promova-prezidenta-ukrayini-volodimira-zelenskogo-u-parlamen-73581
953,https://www.president.gov.ua/news/kozhen-postril-rosiyi-po-ukrayini-ce-krok-do-yiyi-samoznishe-73577
954,https://www.president.gov.ua/news/vidpovidalnist-za-voyenni-zlochini-dlya-rosijskih-vijskovih-73561
955,https://www.president.gov.ua/news/sogodni-dobrovolcyami-ye-vsi-hto-vidchuvaye-vilnij-poklik-do-73557
956,https://www.president.gov.ua/news/peremozhemo-zavdyaki-nashomu-vminnyu-gurtuvatisya-ta-zavzhdi-73541
957,https://www.president.gov.ua/news/she-potribno-borotis-i-zavdati-vorogu-maksimalnoyi-shkodi-na-73529
958,https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-volodimira-zelenskogo-do-ital-73525
959,https://www.president.gov.ua/news/chas-buti-efektivnimi-v-rutinnih-spravah-i-viddavati-vse-neo-73509
960,https://www.president.gov.ua/news/sogodni-kozhen-zdobuvaye-ukrayini-slavu-na-svoyemu-misci-zve-73501
961,https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-volodimira-zelenskogo-v-sejmi-res-73497
962,https://www.president.gov.ua/news/mi-vzhe-dosyagli-strategichnogo-perelomu-i-jdemo-do-nashoyi-73493
